list_slug,edition_year,film_title,film_year,result,rank,note,source
national-tw-golden-horse-100,2011,He Never Gives Up,1979,listed,90,,wikipedia-enum
national-tw-golden-horse-100,2011,Boat People,1982,listed,91,,wikipedia-enum
national-tw-golden-horse-100,2011,Crossroads,1937,listed,92,,wikipedia-enum
national-tw-golden-horse-100,2011,The Last Message,1975,listed,93,,wikipedia-enum
national-tw-golden-horse-100,2011,The Blue and the Black,1966,listed,94,,wikipedia-enum
national-tw-golden-horse-100,2011,Two Stage Sisters,1964,listed,95,,wikipedia-enum
national-tw-golden-horse-100,2011,Little Toys,1933,listed,96,,wikipedia-enum
national-tw-golden-horse-100,2011,The Lim Family Shop,1959,listed,97,,wikipedia-enum
national-tw-golden-horse-100,2011,Police Story,1985,listed,98,,wikipedia-enum
national-tw-golden-horse-100,2011,Once Upon a Time in China,1991,listed,99,,wikipedia-enum
national-tw-golden-horse-100,2011,Devils on the Doorstep,2000,listed,100,,wikipedia-enum
national-tw-golden-horse-100,2011,The Hole,1998,listed,101,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Tokyo Story,1953,listed,1,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Seven Samurai,1954,listed,2,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Floating Clouds,1955,listed,3,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,A Sun-Tribe Myth From the Bakumatsu Era,1957,listed,4,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,"The Yakuza Papers, Vol. 1: Battles Without Honor and Humanity",1973,listed,5,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Twenty-Four Eyes,1954,listed,6,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Rashomon,1950,listed,7,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Sazen Tange and the Pot Worth a Million Ryo,1935,listed,8,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Man Who Stole the Sun,1979,listed,9,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Family Game,1983,listed,10,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Stray Dog,1949,listed,11,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Typhoon Club,1985,listed,12,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Ikiru,1952,listed,13,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Susaki Paradise: Red Light District,1956,listed,14,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,High and Low,1963,listed,15,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,A Fugitive From the Past,1965,listed,16,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Harakiri,1962,listed,17,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Intentions of Murder,1964,listed,18,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Tokyo Olympiad,1965,listed,19,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Castle of Sand,1974,listed,20,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Bitterness of Youth,1974,listed,21,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Nausicaa of the Valley of the Wind,1984,listed,22,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Humanity and Paper Balloons,1937,listed,23,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Yojimbo,1961,listed,24,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Fighting Elegy,1966,listed,25,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Fall Guy,1982,listed,26,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Boiling Point,1990,listed,27,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Ugetsu,1953,listed,28,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Crucified Lovers,1954,listed,29,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,She Was Like a Wild Chrysanthemum,1955,listed,30,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Flowing,1956,listed,31,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Samurai Vendetta,1959,listed,32,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Branded to Kill,1967,listed,33,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Vengeance Is Mine,1979,listed,34,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Zigeunerweisen,1980,listed,35,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Here's to the Young Lady,1949,listed,36,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Ball at the Anjo House,1947,listed,37,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Late Spring,1949,listed,38,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Till We Meet Again,1950,listed,39,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Life of Oharu,1952,listed,40,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,A Bloody Spear on Mount Fuji,1955,listed,41,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Lower Depths,1957,listed,42,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Stakeout,1958,listed,43,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Floating Weeds,1959,listed,44,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Good Morning,1959,listed,45,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Desperado Outpost,1959,listed,46,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Younger Brother,1960,listed,47,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Cruel Story of Youth,1960,listed,48,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Graceful Brute,1962,listed,49,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,"The Yakuza Papers, Vol. 3: Proxy War",1973,listed,50,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Wanderers,1973,listed,51,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Youth Killer,1976,listed,52,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Muddy River,1981,listed,53,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Funeral,1984,listed,54,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Fire Festival,1985,listed,55,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,My Neighbor Totoro,1988,listed,56,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Cure,1997,listed,57,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Noriko's Dinner Table,2005,listed,58,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,"I Was Born, But...",1932,listed,59,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,What Did the Lady Forget?,1937,listed,60,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Singing Lovebirds,1939,listed,61,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Life of Matsu the Untamed,1943,listed,62,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Carmen Comes Home,1951,listed,63,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Human Condition,1959,listed,64,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Human Vapor,1960,listed,65,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Sanjuro,1962,listed,66,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Insect Woman,1963,listed,67,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Pale Flower,1964,listed,68,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Yearning,1964,listed,69,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Tokyo Drifter,1966,listed,70,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Japan's Longest Day,1967,listed,71,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Profound Desires of the Gods,1968,listed,72,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Human Bullet,1968,listed,73,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Big Time Gambling Boss,1968,listed,74,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,I the Executioner,1968,listed,75,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Boy,1969,listed,76,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Double Suicide,1969,listed,77,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Tora-San Our Lovable Tramp,1969,listed,78,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Take Care Red Riding Hood,1970,listed,79,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Red Peony Gambler: Oryu's Return,1970,listed,80,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Kaoyaku,1971,listed,81,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Wet Sand in August,1971,listed,82,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Outlaw Killers: Three Mad Dog Brothers,1972,listed,83,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Secret Chronicle: She Beast Market,1974,listed,84,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Lupin the Third: The Castle of Cagliostro,1979,listed,85,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Kagemusha,1980,listed,86,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Crazy Thunder Road,1980,listed,87,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Crazed Fruit,1981,listed,88,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,A Japanese Village,1982,listed,89,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,P.P.Rider,1983,listed,90,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Merry Christmas Mr. Lawrence,1983,listed,91,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Little Girl Who Conquered Time,1983,listed,92,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Love Hotel,1985,listed,93,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Ran,1985,listed,94,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,No More Comics!,1986,listed,95,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Castle in the Sky,1986,listed,96,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Tetsuo: The Iron Man,1989,listed,97,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Moving,1993,listed,98,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Sonatine,1993,listed,99,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Kids Return,1996,listed,100,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Crayon Shin-Chan: The Adult Empire Strikes Back,2001,listed,101,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,The Twilight Samurai,2002,listed,102,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Bright Future,2003,listed,103,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Ramblers,2004,listed,104,,wikipedia-enum
national-jp-kinema-junpo-alltime,2009,Summer Days With Coo,2007,listed,105,,wikipedia-enum
bbc-21st-century,2016,Inside Llewyn Davis,2013,listed,11,,wikipedia-enum
bbc-21st-century,2016,Zodiac,2007,listed,12,,wikipedia-enum
bbc-21st-century,2016,Children of Men,2006,listed,13,,wikipedia-enum
bbc-21st-century,2016,The Act of Killing,2012,listed,14,,wikipedia-enum
bbc-21st-century,2016,"4 Months, 3 Weeks and 2 Days",2007,listed,15,,wikipedia-enum
bbc-21st-century,2016,Holy Motors,2012,listed,16,,wikipedia-enum
bbc-21st-century,2016,Pan's Labyrinth,2006,listed,17,,wikipedia-enum
bbc-21st-century,2016,The White Ribbon,2009,listed,18,,wikipedia-enum
bbc-21st-century,2016,Mad Max Fury Road,2015,listed,19,,wikipedia-enum
bbc-21st-century,2016,"Synecdoche, New York",2008,listed,20,,wikipedia-enum
bbc-21st-century,2016,The Grand Budapest Hotel,2014,listed,21,,wikipedia-enum
bbc-21st-century,2016,Lost in Translation,2003,listed,22,,wikipedia-enum
bbc-21st-century,2016,Hidden,2005,listed,23,,wikipedia-enum
bbc-21st-century,2016,The Master,2012,listed,24,,wikipedia-enum
bbc-21st-century,2016,Memento,2000,listed,25,,wikipedia-enum
bbc-21st-century,2016,25th Hour,2002,listed,26,,wikipedia-enum
bbc-21st-century,2016,The Social Network,2010,listed,27,,wikipedia-enum
bbc-21st-century,2016,Talk to Her,2002,listed,28,,wikipedia-enum
bbc-21st-century,2016,WALL-E,2008,listed,29,,wikipedia-enum
bbc-21st-century,2016,Oldboy,2003,listed,30,,wikipedia-enum
bbc-21st-century,2016,Margaret,2011,listed,31,,wikipedia-enum
bbc-21st-century,2016,The Lives of Others,2006,listed,32,,wikipedia-enum
bbc-21st-century,2016,The Dark Knight,2008,listed,33,,wikipedia-enum
bbc-21st-century,2016,Son of Saul,2015,listed,34,,wikipedia-enum
bbc-21st-century,2016,"Crouching Tiger, Hidden Dragon",2000,listed,35,,wikipedia-enum
bbc-21st-century,2016,Timbuktu,2014,listed,36,,wikipedia-enum
bbc-21st-century,2016,Uncle Boonmee Who Can Recall His Past Lives,2010,listed,37,,wikipedia-enum
bbc-21st-century,2016,City of God,2002,listed,38,,wikipedia-enum
bbc-21st-century,2016,The New World,2005,listed,39,,wikipedia-enum
bbc-21st-century,2016,Brokeback Mountain,2005,listed,40,,wikipedia-enum
bbc-21st-century,2016,Inside Out,2015,listed,41,,wikipedia-enum
bbc-21st-century,2016,Amour,2012,listed,42,,wikipedia-enum
bbc-21st-century,2016,Melancholia,2011,listed,43,,wikipedia-enum
bbc-21st-century,2016,12 Years a Slave,2013,listed,44,,wikipedia-enum
bbc-21st-century,2016,Blue Is the Warmest Color,2013,listed,45,,wikipedia-enum
bbc-21st-century,2016,Certified Copy,2010,listed,46,,wikipedia-enum
bbc-21st-century,2016,Leviathan,2014,listed,47,,wikipedia-enum
bbc-21st-century,2016,Brooklyn,2015,listed,48,,wikipedia-enum
bbc-21st-century,2016,Goodbye to Language,2014,listed,49,,wikipedia-enum
bbc-21st-century,2016,The Assassin,2015,listed,50,,wikipedia-enum
bbc-21st-century,2016,Inception,2010,listed,51,,wikipedia-enum
bbc-21st-century,2016,Tropical Malady,2005,listed,52,,wikipedia-enum
bbc-21st-century,2016,Moulin Rouge!,2001,listed,53,,wikipedia-enum
bbc-21st-century,2016,Once Upon a Time in Anatolia,2011,listed,54,,wikipedia-enum
bbc-21st-century,2016,Ida,2013,listed,55,,wikipedia-enum
bbc-21st-century,2016,Werckmeister Harmonies,2000,listed,56,,wikipedia-enum
bbc-21st-century,2016,Zero Dark Thirty,2012,listed,57,,wikipedia-enum
bbc-21st-century,2016,Moolaade,2004,listed,58,,wikipedia-enum
bbc-21st-century,2016,A History of Violence,2005,listed,59,,wikipedia-enum
bbc-21st-century,2016,Syndromes and a Century,2006,listed,60,,wikipedia-enum
bbc-21st-century,2016,Under the Skin,2014,listed,61,,wikipedia-enum
bbc-21st-century,2016,Inglourious Basterds,2009,listed,62,,wikipedia-enum
bbc-21st-century,2016,The Turin Horse,2011,listed,63,,wikipedia-enum
bbc-21st-century,2016,The Great Beauty,2013,listed,64,,wikipedia-enum
bbc-21st-century,2016,Fish Tank,2009,listed,65,,wikipedia-enum
bbc-21st-century,2016,"Spring, Summer, Fall, Winter... and Spring",2003,listed,66,,wikipedia-enum
bbc-21st-century,2016,The Hurt Locker,2008,listed,67,,wikipedia-enum
bbc-21st-century,2016,The Royal Tenenbaums,2001,listed,68,,wikipedia-enum
bbc-21st-century,2016,Carol,2015,listed,69,,wikipedia-enum
bbc-21st-century,2016,Stories We Tell,2012,listed,70,,wikipedia-enum
bbc-21st-century,2016,Tabu,2012,listed,71,,wikipedia-enum
bbc-21st-century,2016,Only Lovers Left Alive,2013,listed,72,,wikipedia-enum
bbc-21st-century,2016,Before Sunset,2004,listed,73,,wikipedia-enum
bbc-21st-century,2016,Spring Breakers,2012,listed,74,,wikipedia-enum
bbc-21st-century,2016,Inherent Vice,2014,listed,75,,wikipedia-enum
bbc-21st-century,2016,Dogville,2003,listed,76,,wikipedia-enum
bbc-21st-century,2016,The Diving Bell and the Butterfly,2007,listed,77,,wikipedia-enum
bbc-21st-century,2016,The Wolf of Wall Street,2013,listed,78,,wikipedia-enum
bbc-21st-century,2016,Almost Famous,2000,listed,79,,wikipedia-enum
bbc-21st-century,2016,The Return,2003,listed,80,,wikipedia-enum
bbc-21st-century,2016,Shame,2011,listed,81,,wikipedia-enum
bbc-21st-century,2016,A Serious Man,2009,listed,82,,wikipedia-enum
bbc-21st-century,2016,A.I. Artificial Intelligence,2001,listed,83,,wikipedia-enum
bbc-21st-century,2016,Her,2013,listed,84,,wikipedia-enum
bbc-21st-century,2016,A Prophet,2009,listed,85,,wikipedia-enum
bbc-21st-century,2016,Far From Heaven,2002,listed,86,,wikipedia-enum
bbc-21st-century,2016,Amelie,2001,listed,87,,wikipedia-enum
bbc-21st-century,2016,Spotlight,2015,listed,88,,wikipedia-enum
bbc-21st-century,2016,The Headless Woman,2008,listed,89,,wikipedia-enum
bbc-21st-century,2016,The Pianist,2002,listed,90,,wikipedia-enum
bbc-21st-century,2016,The Secret in Their Eyes,2009,listed,91,,wikipedia-enum
bbc-21st-century,2016,The Assassination of Jesse James by the Coward Robert Ford,2007,listed,92,,wikipedia-enum
bbc-21st-century,2016,Ratatouille,2007,listed,93,,wikipedia-enum
bbc-21st-century,2016,Let the Right One In,2008,listed,94,,wikipedia-enum
bbc-21st-century,2016,Moonrise Kingdom,2012,listed,95,,wikipedia-enum
bbc-21st-century,2016,Finding Nemo,2003,listed,96,,wikipedia-enum
bbc-21st-century,2016,White Material,2010,listed,97,,wikipedia-enum
bbc-21st-century,2016,Ten,2002,listed,98,,wikipedia-enum
bbc-21st-century,2016,The Gleaners & I,2000,listed,99,,wikipedia-enum
bbc-21st-century,2016,Carlos,2010,listed,100,,wikipedia-enum
bbc-21st-century,2016,Requiem for a Dream,2000,listed,100,,wikipedia-enum
bbc-21st-century,2016,Toni Erdmann,2016,listed,100,,wikipedia-enum
bbc-foreign-language,2018,8½,1963,listed,7,,wikipedia-enum
bbc-foreign-language,2018,Breathless,1960,listed,11,,wikipedia-enum
bbc-foreign-language,2018,Farewell My Concubine,1993,listed,12,,wikipedia-enum
bbc-foreign-language,2018,M,1931,listed,13,,wikipedia-enum
bbc-foreign-language,2018,Jeanne Dielman 23 Quai Du Commerce 1080 Bruxelles,1975,listed,14,,wikipedia-enum
bbc-foreign-language,2018,Metropolis,1927,listed,16,,wikipedia-enum
bbc-foreign-language,2018,Aguirre the Wrath of God,1972,listed,17,,wikipedia-enum
bbc-foreign-language,2018,A City of Sadness,1989,listed,18,,wikipedia-enum
bbc-foreign-language,2018,The Battle of Algiers,1966,listed,19,,wikipedia-enum
bbc-foreign-language,2018,Mirror,1975,listed,20,,wikipedia-enum
bbc-foreign-language,2018,A Separation,2011,listed,21,,wikipedia-enum
bbc-foreign-language,2018,Pan's Labyrinth,2006,listed,22,,wikipedia-enum
bbc-foreign-language,2018,The Passion of Joan of Arc,1928,listed,23,,wikipedia-enum
bbc-foreign-language,2018,Battleship Potemkin,1925,listed,24,,wikipedia-enum
bbc-foreign-language,2018,Yi Yi,2000,listed,25,,wikipedia-enum
bbc-foreign-language,2018,Cinema Paradiso,1988,listed,26,,wikipedia-enum
bbc-foreign-language,2018,The Spirit of the Beehive,1973,listed,27,,wikipedia-enum
bbc-foreign-language,2018,Fanny & Alexander,1982,listed,28,,wikipedia-enum
bbc-foreign-language,2018,Oldboy,2003,listed,29,,wikipedia-enum
bbc-foreign-language,2018,The Seventh Seal,1957,listed,30,,wikipedia-enum
bbc-foreign-language,2018,The Lives of Others,2006,listed,31,,wikipedia-enum
bbc-foreign-language,2018,All About My Mother,1999,listed,32,,wikipedia-enum
bbc-foreign-language,2018,Playtime,1967,listed,33,,wikipedia-enum
